auc,auc_normalization_denominator,auc_normalized,baf,critical,fire_duration,initial_tree_cells,max_spread_rate,param_conifer_ratio,param_f,param_flamm_conif,param_flamm_decid,param_height,param_humidity,param_init_tree_density,param_lightning_enabled,param_rain_enabled,param_rain_intensity,param_temperature_c,param_width,param_wind_dir,param_wind_enabled,param_wind_strength,peak_fire_fraction,peak_fire_size,run_id,scenario,seed,steps_total,steps_total_or_fire_horizon,time_to_extinguish,time_to_peak,truncated_by_max_steps
136,436751,0.00031139024295307854,0.004725804863640839,False,18,10157,3,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0011814512159102097,12,wet_cool-0038,wet_cool,662857765,43,43,43,36,False
307,3840028,7.994733371735831e-05,0.01154757204895381,False,35,10132,3,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.00246742992499013,25,wet_cool-0039,wet_cool,1347135476,379,379,379,357,False
65,207732,0.0003129031636916797,0.0025272947836635666,False,20,9892,3,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.000909826122118884,9,wet_cool-0040,wet_cool,301129327,21,21,21,5,False
173,4604229,3.757415193727332e-05,0.00628053035589672,False,26,10031,3,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0015950553284817066,16,wet_cool-0041,wet_cool,1254340836,459,459,459,453,False
397,524732,0.0007565766905772851,0.014666534535724904,False,51,10091,7,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.001981964126449311,20,wet_cool-0042,wet_cool,203355303,52,52,52,28,False
9,3465870,2.5967505994165965e-06,0.00029862631893290864,False,5,10046,1,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.00029862631893290864,3,wet_cool-0043,wet_cool,1395534949,345,345,345,342,False
110,192926,0.0005701667997055866,0.004136300965136892,False,18,10154,4,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0012802836320661808,13,wet_cool-0044,wet_cool,1350220221,19,19,19,6,False
253,366120,0.0006910302633016497,0.00894788593903638,False,35,10170,3,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0013765978367748278,14,wet_cool-0045,wet_cool,181342798,36,36,36,24,False
0,5072000,0.0,0.0,False,0,10144,0,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0,0,wet_cool-0046,wet_cool,1626692868,500,500,500,0,False
1,20174,4.95687518588282e-05,9.91375037176564e-05,False,1,10087,1,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,9.91375037176564e-05,1,wet_cool-0047,wet_cool,892939596,2,2,2,1,False
254,3366630,7.54463662475532e-05,0.009198813056379823,False,34,10110,7,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0016815034619188922,17,wet_cool-0048,wet_cool,1689825800,333,333,333,320,False
175,271377,0.0006448593653846863,0.006367525619341359,False,26,10051,4,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0013928962292309222,14,wet_cool-0049,wet_cool,89365757,27,27,27,8,False
109,211533,0.0005152860310211646,0.004169562195969423,False,20,10073,4,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.001092028194182468,11,wet_cool-0050,wet_cool,385379895,21,21,21,10,False
2,30195,6.62361318099023e-05,9.935419771485345e-05,False,2,10065,1,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,9.935419771485345e-05,1,wet_cool-0051,wet_cool,1060837206,3,3,3,1,False
376,534717,0.0007031756985470819,0.013975617008623252,False,52,10089,9,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.002577064129249678,26,wet_cool-0052,wet_cool,404210478,53,53,53,44,False
961,938184,0.0010243193232883955,0.03469468675654243,False,92,10088,7,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.002973830293417922,30,wet_cool-0053,wet_cool,708371559,93,93,93,82,False
543,624712,0.0008692005276031195,0.019749900754267566,False,61,10076,7,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.001984914648670107,20,wet_cool-0054,wet_cool,1418625643,62,62,62,34,False
6,2027487,2.9593284691837727e-06,0.0001982750074353128,False,4,10087,1,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0001982750074353128,2,wet_cool-0055,wet_cool,310363331,201,201,201,198,False
36,140770,0.00025573630745187186,0.00139234211834908,False,13,10055,4,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0004972650422675286,5,wet_cool-0056,wet_cool,1455355983,14,14,14,2,False
429,2897803,0.00014804318996149843,0.015657724144809017,False,52,10027,4,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0012964994514810012,13,wet_cool-0057,wet_cool,222056181,289,289,289,270,False
11,332706,3.30622231038815e-05,0.00039674667724657806,False,6,10082,1,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.00019837333862328903,2,wet_cool-0058,wet_cool,376207307,33,33,33,28,False
16,81712,0.00019580967299784609,0.0005874290189935383,False,7,10214,2,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.00029371450949676914,3,wet_cool-0059,wet_cool,1261957108,8,8,8,3,False
612,1814702,0.0003372454540745533,0.02219372657328862,False,46,10138,4,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0027618859735648055,28,wet_cool-0060,wet_cool,1703992270,179,179,179,168,False
241,3990290,6.0396612777517424e-05,0.008810136606612552,False,36,10102,4,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0012868738863591367,13,wet_cool-0061,wet_cool,366345609,395,395,395,376,False
2,30504,6.556517178075007e-05,9.83477576711251e-05,False,2,10168,1,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,9.83477576711251e-05,1,wet_cool-0062,wet_cool,644229612,3,3,3,1,False
97,4390976,2.2090760687373375e-05,0.00348328025477707,False,11,10048,9,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.001890923566878981,19,wet_cool-0063,wet_cool,1986680325,437,437,437,430,False
36,90486,0.00039785160135269546,0.001491943505072608,False,8,10054,5,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0009946290033817386,10,wet_cool-0064,wet_cool,2125329542,9,9,9,3,False
3150,1709942,0.001842167746040509,0.11514133227910654,False,168,10118,8,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0037556829412927458,38,wet_cool-0065,wet_cool,1247819294,169,169,169,110,False
61,140826,0.00043315864968116683,0.0021870961328163832,False,13,10059,5,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0009941346058256288,10,wet_cool-0066,wet_cool,960007120,14,14,14,7,False
494,479568,0.001030093751042605,0.018416574917425682,False,47,9991,6,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0020018016214593134,20,wet_cool-0067,wet_cool,744897232,48,48,48,16,False
151,211407,0.0007142620632240182,0.005662064170060594,False,20,10067,5,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0018873547233535313,19,wet_cool-0068,wet_cool,1315230481,21,21,21,9,False
681,4830683,0.00014097385400780801,0.02489296027083541,False,72,10043,6,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0025888678681668825,26,wet_cool-0069,wet_cool,1268981354,481,481,481,419,False
1063,584118,0.0018198377725048705,0.039022937146261545,False,57,10071,10,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.005957700327673518,60,wet_cool-0070,wet_cool,632977320,58,58,58,42,False
82,230552,0.0003556681356049828,0.0029928172386272946,False,22,10024,4,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0006983240223463687,7,wet_cool-0071,wet_cool,48970939,23,23,23,2,False
0,5047000,0.0,0.0,False,0,10094,0,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0,0,wet_cool-0072,wet_cool,325340136,500,500,500,0,False
36,2481402,1.450792737331557e-05,0.001288787548329533,False,12,10087,3,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0006939625260235947,7,wet_cool-0073,wet_cool,2058490235,246,246,246,239,False
775,3170475,0.0002444428673936871,0.02851465474416294,False,60,10065,6,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.002682563338301043,27,wet_cool-0074,wet_cool,897980837,315,315,315,275,False
15,90567,0.00016562324025307232,0.0005962436649110603,False,8,10063,2,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.00029812183245553017,3,wet_cool-0075,wet_cool,1035738743,9,9,9,6,False
329,2912542,0.00011295974444317026,0.011807898392538202,False,37,10078,4,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0016868426275054573,17,wet_cool-0076,wet_cool,1003105830,289,289,289,259,False
25,69769,0.0003583253307342803,0.0010033109260559848,False,6,9967,3,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0007023176482391894,7,wet_cool-0077,wet_cool,1680911100,7,7,7,3,False
323,2414856,0.0001337553874848024,0.011381631037212984,False,26,10104,5,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0023752969121140144,24,wet_cool-0078,wet_cool,139493163,239,239,239,222,False
5523,2701976,0.0020440596067470623,0.20095219202539177,False,267,10082,13,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0066455068438801826,67,wet_cool-0079,wet_cool,177661321,268,268,268,92,False
7,50415,0.00013884756520876723,0.0002975304968759298,False,4,10083,2,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0002975304968759298,3,wet_cool-0080,wet_cool,592377449,5,5,5,2,False
229,1220366,0.00018764862344575317,0.008297510746775967,False,31,10003,6,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0014995501349595122,15,wet_cool-0081,wet_cool,1045090807,122,122,122,107,False
5,1563744,3.1974543147727507e-06,0.00019952114924181964,False,5,10024,1,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,9.976057462090982e-05,1,wet_cool-0082,wet_cool,1441227900,156,156,156,151,False
0,5069500,0.0,0.0,False,0,10139,0,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0,0,wet_cool-0083,wet_cool,1053785245,500,500,500,0,False
442,361080,0.001224105461393597,0.0160518444666002,False,35,10030,10,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0029910269192422734,30,wet_cool-0084,wet_cool,947401231,36,36,36,6,False
532,514131,0.0010347557334609272,0.01974010514829878,False,50,10081,5,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.002479912707072711,25,wet_cool-0085,wet_cool,2013966975,51,51,51,39,False
164,3712572,4.417422746279399e-05,0.006030051403716884,False,23,10116,6,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.001383946223803875,14,wet_cool-0086,wet_cool,345785549,367,367,367,349,False
64,333729,0.00019177236620131904,0.002373183031741323,False,12,10113,3,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0010877088895481063,11,wet_cool-0087,wet_cool,1227776642,33,33,33,27,False
157,191007,0.0008219594046291497,0.005769422063065751,False,18,10053,4,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0012931463244802547,13,wet_cool-0088,wet_cool,1164461559,19,19,19,6,False
19,70987,0.0002676546409906039,0.0006902672320283996,False,6,10141,4,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0003944384183019426,4,wet_cool-0089,wet_cool,1016810745,7,7,7,1,False
588,584002,0.001006845866966209,0.0216506107855795,False,57,10069,6,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.002085609295858576,21,wet_cool-0090,wet_cool,1734302300,58,58,58,47,False
70,160832,0.0004352367688022284,0.002487067250298448,False,15,10052,3,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0008953442101074413,9,wet_cool-0091,wet_cool,573325870,16,16,16,5,False
78,232438,0.0003355733571963276,0.002869582426281417,False,22,10106,2,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0007916089451810805,8,wet_cool-0092,wet_cool,2048211625,23,23,23,10,False
1063,663168,0.0016029120826095348,0.038515127388535034,False,65,10048,9,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.003781847133757962,38,wet_cool-0093,wet_cool,712038999,66,66,66,35,False
11,50375,0.0002183622828784119,0.0004962779156327543,False,4,10075,2,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0002977667493796526,3,wet_cool-0094,wet_cool,1170388210,5,5,5,2,False
378,600679,0.0006292878559097288,0.013554660642373048,False,58,10181,4,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.0014733326785188097,15,wet_cool-0095,wet_cool,1118135469,59,59,59,36,False
773,688500,0.0011227305737109658,0.028049382716049384,False,67,10125,7,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.002271604938271605,23,wet_cool-0096,wet_cool,1824884134,68,68,68,52,False
1,20138,4.9657364187108946e-05,9.931472837421789e-05,False,1,10069,1,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,9.931472837421789e-05,1,wet_cool-0097,wet_cool,942555183,2,2,2,1,False
2090,1273482,0.0016411696435442353,0.07598693974473138,False,125,10107,11,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,0.00385871178391214,39,wet_cool-0098,wet_cool,611085711,126,126,126,58,False
2,30723,6.509780945871172e-05,9.764671418806757e-05,False,2,10241,1,0.5,0.01,,,120,0.6,0.7,True,True,0.4,18.0,120,E,False,0.5,9.764671418806757e-05,1,wet_cool-0099,wet_cool,46411587,3,3,3,1,False
30098,1013800,0.02968830144012626,0.989642927599132,True,99,10138,45,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.06441112645492207,653,high_conifer-0000,high_conifer,780993102,100,100,100,47,False
30098,942090,0.03194811536052819,0.9904244817374136,True,92,10130,34,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.07235932872655479,733,high_conifer-0001,high_conifer,1774448394,93,93,93,66,False
30048,1950458,0.015405612425389318,0.9910943993667128,True,132,10106,45,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.05066297249158915,512,high_conifer-0002,high_conifer,21294869,193,193,193,109,False
30020,1080807,0.027775541794233385,0.9906939906939907,True,106,10101,64,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.07108207108207108,718,high_conifer-0003,high_conifer,1924490602,107,107,107,67,False
30251,1035504,0.029213793476413417,0.9933018124507487,True,101,10152,54,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.06845941686367218,695,high_conifer-0004,high_conifer,1165712301,102,102,102,63,False
29738,968448,0.03070686293946603,0.9826526566217287,True,95,10088,72,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.07484139571768438,755,high_conifer-0005,high_conifer,301182624,96,96,96,69,False
30041,1003563,0.02993434393256826,0.9878662326131992,True,98,10137,58,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.07359179244352372,746,high_conifer-0006,high_conifer,648925167,99,99,99,66,False
29985,1502665,0.019954547420749136,0.9910758552305404,True,136,10085,34,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.03936539414972732,397,high_conifer-0007,high_conifer,1189783557,149,149,149,70,False
29894,1098502,0.027213423371099915,0.9887874578289343,True,108,10078,38,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.07213732883508632,727,high_conifer-0008,high_conifer,677943770,109,109,109,66,False
29945,1009800,0.029654387007328184,0.9885125767478709,True,99,10098,44,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.06753812636165578,682,high_conifer-0009,high_conifer,233164628,100,100,100,58,False
29940,3219200,0.00930044731610338,0.9920477137176938,True,130,10060,31,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.04721669980119284,475,high_conifer-0010,high_conifer,1430200236,320,320,320,250,False
29825,1014040,0.029412054751291862,0.9902390438247012,True,100,10040,54,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.07460159362549801,749,high_conifer-0011,high_conifer,1443624606,101,101,101,67,False
30026,959120,0.031305780298607054,0.9913827258320127,True,94,10096,43,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.06755150554675118,682,high_conifer-0012,high_conifer,255280512,95,95,95,67,False
30125,960830,0.03135310096479086,0.9928811548348824,True,94,10114,68,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.07583547557840617,767,high_conifer-0013,high_conifer,603944951,95,95,95,66,False
29960,986762,0.03036193124583233,0.9918561922733141,True,97,10069,40,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.0737908431820439,743,high_conifer-0014,high_conifer,523713818,98,98,98,62,False
30053,1011800,0.02970251037754497,0.9901166238387032,True,99,10118,43,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.05287606246293734,535,high_conifer-0015,high_conifer,1416099324,100,100,100,35,False
29975,1029078,0.029128015563446113,0.9903855684408762,True,101,10089,39,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.06839131727624145,690,high_conifer-0016,high_conifer,1568297830,102,102,102,63,False
2,30339,6.592175088170342e-05,9.888262632255513e-05,False,2,10113,1,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,9.888262632255513e-05,1,high_conifer-0017,high_conifer,1561209045,3,3,3,1,False
30083,1081128,0.027825567370376125,0.9924782264449723,True,106,10104,39,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.06680522565320665,675,high_conifer-0018,high_conifer,2015974417,107,107,107,69,False
30003,1213920,0.024715796757611704,0.9886318703044682,True,112,10116,37,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.060498220640569395,612,high_conifer-0019,high_conifer,1650657918,120,120,120,76,False
30050,992152,0.03028769785274837,0.9894310549190043,True,97,10124,48,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.07072303437376531,716,high_conifer-0020,high_conifer,688653858,98,98,98,64,False
29924,996039,0.030043000324284492,0.9914521419342014,True,98,10061,46,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.06798528973263095,684,high_conifer-0021,high_conifer,231371919,99,99,99,60,False
29684,949525,0.03126194676285511,0.9899949974987494,True,94,9995,51,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.064032016008004,640,high_conifer-0022,high_conifer,1319935422,95,95,95,50,False
30041,960070,0.031290426739716895,0.9908964971304176,True,94,10106,54,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.07045319612111617,712,high_conifer-0023,high_conifer,1967120457,95,95,95,62,False
30246,1862574,0.016238817893946763,0.9905678915307526,True,142,10178,33,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.043426999410493224,442,high_conifer-0024,high_conifer,2094130101,183,183,183,130,False
30288,2601984,0.01164034828807556,0.9933097205824478,True,128,10164,36,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.050669027941755214,515,high_conifer-0025,high_conifer,494380780,256,256,256,196,False
29729,1030515,0.02884868245488906,0.9905047476261869,True,102,10005,60,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.07276361819090454,728,high_conifer-0026,high_conifer,507784189,103,103,103,68,False
29849,1015555,0.02939181038939299,0.989557434112382,True,100,10055,49,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.06981601193436102,702,high_conifer-0027,high_conifer,80342852,101,101,101,64,False
30149,960735,0.031381182115775945,0.993770394541679,True,94,10113,65,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.07871057055275388,796,high_conifer-0028,high_conifer,303358152,95,95,95,63,False
30243,3282972,0.009212079786242465,0.9918339236521054,True,123,10164,61,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.05125934671389217,521,high_conifer-0029,high_conifer,1191536604,323,323,323,256,False
29481,1644060,0.01793182730557279,0.9862505018065034,True,115,9964,50,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.06262545162585308,624,high_conifer-0030,high_conifer,1174251111,165,165,165,105,False
30122,1002969,0.030032832520247386,0.9911163754811964,True,98,10131,57,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.06988451288125555,708,high_conifer-0031,high_conifer,796549538,99,99,99,60,False
30093,3149808,0.00955391566724067,0.9904225908372828,True,140,10128,56,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.0417654028436019,423,high_conifer-0032,high_conifer,665624237,311,311,311,267,False
2,30090,6.646726487205052e-05,9.970089730807577e-05,False,2,10030,1,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,9.970089730807577e-05,1,high_conifer-0033,high_conifer,1781959903,3,3,3,1,False
29894,976014,0.030628659015137078,0.9903597694295369,True,96,10062,55,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.07215265354800239,726,high_conifer-0034,high_conifer,987915346,97,97,97,70,False
29789,1145244,0.02601105092015326,0.9884531156679275,True,113,10046,43,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.0705753533744774,709,high_conifer-0035,high_conifer,1735706818,114,114,114,73,False
30134,994210,0.030309491958439364,0.9901429275505175,True,97,10145,45,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.06850665352390341,695,high_conifer-0036,high_conifer,2068481737,98,98,98,65,False
30287,980160,0.03090005713352922,0.9888344760039177,True,95,10210,40,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.05729676787463271,585,high_conifer-0037,high_conifer,681050585,96,96,96,59,False
30113,1015800,0.029644615081708996,0.9881866509155346,True,99,10158,40,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.0744240992321323,756,high_conifer-0038,high_conifer,435377212,100,100,100,63,False
29901,1943703,0.015383523099979781,0.9896733194320325,True,175,10071,29,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.037037037037037035,373,high_conifer-0039,high_conifer,2046335868,193,193,193,133,False
29870,1016060,0.02939787020451548,0.9897614314115308,True,100,10060,40,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.06888667992047713,693,high_conifer-0040,high_conifer,1363289380,101,101,101,65,False
30008,988526,0.030356308281218703,0.9916724496877168,True,97,10087,63,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.06196093982353525,625,high_conifer-0041,high_conifer,624741299,98,98,98,64,False
30002,1002672,0.0299220482869772,0.9874605055292259,True,98,10128,36,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.06901658767772512,699,high_conifer-0042,high_conifer,1335434157,99,99,99,65,False
29645,1078488,0.02748755665338882,0.9895854195874224,True,107,9986,39,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.06529140797115962,652,high_conifer-0043,high_conifer,1106076761,108,108,108,67,False
29645,980098,0.030246975302469753,0.9881011898810119,True,97,10001,54,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.07069293070692931,707,high_conifer-0044,high_conifer,1944615568,98,98,98,61,False
29879,1095995,0.02726198568424126,0.9905519641969169,True,108,10055,45,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.07001491795126803,704,high_conifer-0045,high_conifer,549680845,109,109,109,65,False
29867,1015656,0.029406610112085195,0.9900556881463802,True,100,10056,67,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.06463802704852824,650,high_conifer-0046,high_conifer,2128978352,101,101,101,53,False
29861,1027854,0.02905179140228087,0.987793986305448,True,101,10077,37,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.06936588270318547,699,high_conifer-0047,high_conifer,2010138259,102,102,102,66,False
29856,1659075,0.017995569820532527,0.9897563401292889,True,116,10055,65,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.05698657384385878,573,high_conifer-0048,high_conifer,388054582,165,165,165,110,False
29673,1592544,0.018632452227379588,0.9875199680511182,True,157,10016,37,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.04572683706070287,458,high_conifer-0049,high_conifer,353492596,159,159,159,119,False
30008,976014,0.03074546061839277,0.9941363546014709,True,96,10062,48,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.06122043331345657,616,high_conifer-0050,high_conifer,1144945579,97,97,97,54,False
30042,2012288,0.014929274537243178,0.9903085443037974,True,163,10112,42,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.033623417721518986,340,high_conifer-0051,high_conifer,96444820,199,199,199,131,False
29849,985194,0.030297586059192402,0.9897543021983487,True,97,10053,33,0.8,0.01,0.8,0.7,120,0.4,0.7,True,False,0.0,20.0,120,E,False,0.5,0.06326469710534169,636,high_conifer-0052,high_conifer,641663732,98,98,98,63,False
