auc,auc_normalization_denominator,auc_normalized,baf,burned_components,critical,fire_duration,ignition_succeeded,initial_tree_cells,largest_cluster_share,max_spread_rate,no_ignition,param_conifer_ratio,param_f,param_flamm_conif,param_flamm_decid,param_height,param_humidity,param_init_tree_density,param_lightning_enabled,param_rain_enabled,param_rain_intensity,param_temperature_c,param_width,param_wind_dir,param_wind_enabled,param_wind_strength,peak_fire_fraction,peak_fire_size,run_id,scenario,seed,shape_complexity,steps_total,steps_total_or_fire_horizon,time_to_extinguish,time_to_peak,truncated_by_max_steps
30335,748732,0.04051516430445073,0.9994069974303222,1,True,73,True,10118,1.0,59,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.06572445147262304,665,high_conifer-0015,high_conifer,1416099324,1.209256329113924,74,74,74,29,False
30239,766764,0.03943716710748027,0.9991079393398751,1,True,75,True,10089,1.0,42,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08742194469223907,882,high_conifer-0016,high_conifer,1568297830,1.220436507936508,76,76,76,55,False
30320,758475,0.03997494973466495,0.9994067042420647,1,True,74,True,10113,1.0,44,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.06862454266785326,694,high_conifer-0017,high_conifer,1561209045,1.2114376174928267,75,75,75,59,False
30299,767904,0.039456755011043045,0.9996041171813144,1,True,75,True,10104,1.0,44,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08986539984164688,908,high_conifer-0018,high_conifer,2015974417,1.216039603960396,76,76,76,58,False
30335,748584,0.040523174419971573,0.9996045867931989,1,True,73,True,10116,1.0,42,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08886911822854883,899,high_conifer-0019,high_conifer,1650657918,1.2066851265822784,74,74,74,59,False
30365,779548,0.038952059398523246,0.9998024496246543,1,True,76,True,10124,1.0,37,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08672461477676807,878,high_conifer-0020,high_conifer,688653858,1.2027267338470657,77,77,77,54,False
30176,744514,0.0405311384339314,0.9998012126031209,1,True,73,True,10061,1.0,44,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08855978530961137,891,high_conifer-0021,high_conifer,231371919,1.2339198727507705,74,74,74,59,False
29963,749625,0.039970651992662996,0.9992996498249125,1,True,74,True,9995,1.0,40,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07583791895947974,758,high_conifer-0022,high_conifer,1319935422,1.2454945935122146,75,75,75,40,False
30305,768056,0.039456758361369484,0.9996041955274094,1,True,75,True,10106,1.0,44,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09212349099544825,931,high_conifer-0023,high_conifer,1967120457,1.213819045733518,76,76,76,59,False
30515,763350,0.03997510971376171,0.999410493220672,1,True,74,True,10178,1.0,36,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08842601689919434,900,high_conifer-0024,high_conifer,2094130101,1.189736531655525,75,75,75,59,False
30482,752136,0.04052724507269962,0.9997048406139315,1,True,73,True,10164,1.0,50,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07300275482093664,742,high_conifer-0025,high_conifer,494380780,1.2061804940458616,74,74,74,34,False
30002,790395,0.0379582360718375,0.99960019990005,1,True,78,True,10005,1.0,52,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08335832083958021,834,high_conifer-0026,high_conifer,507784189,1.2532746725327468,79,79,79,58,False
30149,764180,0.03945274673506242,0.9995027349577325,1,True,75,True,10055,1.0,40,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09119840875186475,917,high_conifer-0027,high_conifer,80342852,1.2149253731343284,76,76,76,57,False
30329,758475,0.03998681564982366,0.9997033521210323,1,True,74,True,10113,1.0,42,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0848412933847523,858,high_conifer-0028,high_conifer,303358152,1.2116716122650841,75,75,75,59,False
30476,782628,0.03894059502087838,0.9995080676898859,1,True,76,True,10164,1.0,37,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09268004722550177,942,high_conifer-0029,high_conifer,1191536604,1.2058273452111428,77,77,77,59,False
29849,747300,0.03994245952094206,0.9985949417904456,1,True,74,True,9964,1.0,42,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09072661581694098,904,high_conifer-0030,high_conifer,1174251111,1.255678391959799,75,75,75,59,False
30359,749694,0.04049518870365776,0.998914223669924,1,True,73,True,10131,1.0,54,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07926167209554831,803,high_conifer-0031,high_conifer,796549538,1.2130434782608697,74,74,74,47,False
30362,739344,0.04106613430284144,0.9993088467614534,1,True,72,True,10128,1.0,51,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09281200631911532,940,high_conifer-0032,high_conifer,665624237,1.2172710206501334,73,73,73,59,False
30074,742220,0.040518983589771226,0.9995014955134596,1,True,73,True,10030,1.0,44,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08893320039880359,892,high_conifer-0033,high_conifer,1781959903,1.2498753117206982,74,74,74,60,False
30182,754650,0.039994699529583254,0.999900616179686,1,True,74,True,10062,1.0,51,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09391771019677997,945,high_conifer-0034,high_conifer,987915346,1.2245303647748733,75,75,75,59,False
30122,743404,0.04051901792295979,0.9995022894684451,1,True,73,True,10046,1.0,49,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09078240095560422,912,high_conifer-0035,high_conifer,1735706818,1.226571058659496,74,74,74,59,False
30425,760875,0.03998685723673402,0.9997042878265155,1,True,74,True,10145,1.0,37,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08910793494332184,904,high_conifer-0036,high_conifer,2068481737,1.2086373496351805,75,75,75,57,False
30623,765750,0.039990858635324845,0.9998041136141038,1,True,74,True,10210,1.0,54,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09226248775710089,942,high_conifer-0037,high_conifer,681050585,1.1873040752351096,75,75,75,59,False
30470,761850,0.039994749622629125,0.9999015554242962,1,True,74,True,10158,1.0,51,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.092537901161646,940,high_conifer-0038,high_conifer,435377212,1.2011420695087132,75,75,75,59,False
30170,775467,0.03890558850344373,0.9986098699235428,1,True,76,True,10071,1.0,58,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09164929004071096,923,high_conifer-0039,high_conifer,2046335868,1.2268071989658944,77,77,77,59,False
30173,774620,0.038952002272081794,0.9998011928429423,1,True,76,True,10060,1.0,45,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09224652087475149,928,high_conifer-0040,high_conifer,1363289380,1.2417975740703917,77,77,77,59,False
30251,746438,0.0405271435805787,0.999702587488847,1,True,73,True,10087,1.0,42,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07544364032913652,761,high_conifer-0041,high_conifer,624741299,1.2286790955969853,74,74,74,50,False
30365,759600,0.03997498683517641,0.9994075829383886,1,True,74,True,10128,1.0,42,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09123222748815166,924,high_conifer-0042,high_conifer,1335434157,1.2074688796680497,75,75,75,59,False
29942,778908,0.03844099688281543,0.9994992990186261,2,True,77,True,9986,0.9997996192766256,51,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09242940116162628,923,high_conifer-0043,high_conifer,1106076761,1.2475703837290852,78,78,78,57,False
29984,740074,0.0405148674321757,0.9994000599940006,1,True,73,True,10001,1.0,47,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0908909109089091,909,high_conifer-0044,high_conifer,1944615568,1.2398199099549776,74,74,74,59,False
30164,774235,0.03895974736352658,1.0,1,True,76,True,10055,1.0,41,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09249129786176032,930,high_conifer-0045,high_conifer,549680845,1.2286424664346096,77,77,77,59,False
30167,764256,0.039472375748440314,1.0,1,True,75,True,10056,1.0,40,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07110182975338107,715,high_conifer-0046,high_conifer,2128978352,1.2309069212410502,76,76,76,57,False
30200,765852,0.039433206415861025,0.9990076411630445,1,True,75,True,10077,1.0,49,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.06678574972710132,673,high_conifer-0047,high_conifer,2010138259,1.2249925499155656,76,76,76,53,False
30143,754125,0.039970827117520306,0.9993038289408255,1,True,74,True,10055,1.0,49,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07548483341621084,759,high_conifer-0048,high_conifer,388054582,1.2183519108280254,75,75,75,40,False
30017,741184,0.040498715568603745,0.9990015974440895,1,True,73,True,10016,1.0,49,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.06499600638977636,651,high_conifer-0049,high_conifer,353492596,1.2498500899460323,74,74,74,57,False
30176,734526,0.041082276188998075,0.9997018485390579,1,True,72,True,10062,1.0,48,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07493540051679587,754,high_conifer-0050,high_conifer,1144945579,1.2321304304602843,73,73,73,52,False
30323,738176,0.04107827943471476,0.9996044303797469,1,True,72,True,10112,1.0,47,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08999208860759493,910,high_conifer-0051,high_conifer,96444820,1.2174515235457064,73,73,73,59,False
30134,733869,0.0410618243855511,0.9992042176464737,1,True,72,True,10053,1.0,42,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0836566199144534,841,high_conifer-0052,high_conifer,641663732,1.2304629168740666,73,73,73,59,False
30419,750656,0.04052322235484696,0.9996056782334385,1,True,73,True,10144,1.0,51,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08192034700315458,831,high_conifer-0053,high_conifer,934363821,1.2037475345167652,74,74,74,54,False
30395,790530,0.03844888872022567,0.9997039960532808,1,True,77,True,10135,1.0,49,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07370498273310311,747,high_conifer-0054,high_conifer,2081713330,1.2088432688511646,78,78,78,59,False
30431,812080,0.03747290907299773,0.9993104127672151,1,True,79,True,10151,1.0,46,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08915377795291105,905,high_conifer-0055,high_conifer,2131110295,1.2080047318611988,80,80,80,58,False
30260,736570,0.04108231396880133,0.9997026759167492,1,True,72,True,10090,1.0,54,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0711595639246779,718,high_conifer-0056,high_conifer,325429549,1.21701199563795,73,73,73,56,False
30146,764332,0.039440975910991556,0.9992045341553147,1,True,75,True,10057,1.0,40,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09346723675052203,940,high_conifer-0057,high_conifer,1914862347,1.2325604537764951,76,76,76,59,False
30452,751322,0.04053122362981518,0.9998030138875209,1,True,73,True,10153,1.0,38,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08765882005318625,890,high_conifer-0058,high_conifer,195268164,1.1985026105802383,74,74,74,57,False
29840,717336,0.04159835837041498,0.9983940580146542,1,True,71,True,9963,1.0,62,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0984643179765131,981,high_conifer-0059,high_conifer,1607623479,1.2496230019101238,72,72,72,57,False
30191,745328,0.040506998261168235,0.9992057188244639,1,True,73,True,10072,1.0,47,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07188244638602065,724,high_conifer-0060,high_conifer,1816003883,1.2468203497615262,74,74,74,53,False
30149,744144,0.04051500784794341,0.9994033412887828,1,True,73,True,10056,1.0,53,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07955449482895784,800,high_conifer-0061,high_conifer,1912962306,1.2304477611940299,74,74,74,54,False
30146,733869,0.041078176077746845,0.9996021088232369,1,True,72,True,10053,1.0,45,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08942604197751915,899,high_conifer-0062,high_conifer,479786382,1.2140511493680963,73,73,73,59,False
30146,744070,0.040515005308640314,0.999403281949279,1,True,73,True,10055,1.0,49,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09278965688712083,933,high_conifer-0063,high_conifer,1918662048,1.2196238431684745,74,74,74,58,False
30332,728784,0.04162001361171486,0.9989132582493578,1,True,71,True,10122,1.0,56,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08209839952578542,831,high_conifer-0064,high_conifer,249067096,1.215507862723766,72,72,72,45,False
30272,767144,0.03946064884819538,0.9997027937388547,1,True,75,True,10094,1.0,40,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09441252229046959,953,high_conifer-0065,high_conifer,1114239843,1.2266375978594788,76,76,76,59,False
30512,783475,0.03894444621717349,0.9996068796068797,1,True,76,True,10175,1.0,48,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08933660933660934,909,high_conifer-0066,high_conifer,1008340850,1.1937862550388358,77,77,77,59,False
30170,734307,0.0410863576133688,0.9998011730788349,1,True,72,True,10059,1.0,44,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.06799880703847301,684,high_conifer-0067,high_conifer,678452472,1.2349607238739186,73,73,73,45,False
29984,790158,0.037946841011544524,0.9993001399720056,1,True,78,True,10002,1.0,45,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08748250349930015,875,high_conifer-0068,high_conifer,47489834,1.248224112056028,79,79,79,59,False
30338,748584,0.04052718198625672,0.9997034400948992,1,True,73,True,10116,1.0,62,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09588770264926849,970,high_conifer-0069,high_conifer,1657884073,1.2121032334618806,74,74,74,59,False
30434,781242,0.038955918908609624,0.9999014389907352,1,True,76,True,10146,1.0,53,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08900059136605559,903,high_conifer-0070,high_conifer,720660405,1.2088713652045342,77,77,77,57,False
30185,765168,0.039448853062334026,0.9994040524433849,1,True,75,True,10068,1.0,36,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08820023837902265,888,high_conifer-0071,high_conifer,1420906742,1.2244086662691314,76,76,76,56,False
30419,760725,0.03998685464523974,0.9997042295178941,1,True,74,True,10143,1.0,41,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0862663906142167,875,high_conifer-0072,high_conifer,880940577,1.2084812623274162,75,75,75,55,False
30074,762356,0.03944876147101879,0.9994018542518194,1,True,75,True,10031,1.0,43,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09071877180739707,910,high_conifer-0073,high_conifer,802423862,1.2371072319201994,76,76,76,59,False
29933,739186,0.04049454399839824,0.9988987886675343,1,True,73,True,9989,1.0,47,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09160076083692062,915,high_conifer-0074,high_conifer,1903305989,1.2569653237121667,74,74,74,59,False
30128,723240,0.04165698799845141,0.9998008959681434,1,True,71,True,10045,1.0,48,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09198606271777003,924,high_conifer-0075,high_conifer,202865624,1.2315045305187693,72,72,72,59,False
30371,769652,0.039460691325430196,0.9997037622198084,1,True,75,True,10127,1.0,49,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0900562851782364,912,high_conifer-0076,high_conifer,1581873730,1.2040695377321218,76,76,76,58,False
30410,750582,0.040515226850630574,0.9994084590357882,1,True,73,True,10143,1.0,39,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.06773144040224785,687,high_conifer-0077,high_conifer,1603718477,1.2017362138699812,74,74,74,33,False
30161,754650,0.03996687205989532,0.9992049294374876,1,True,74,True,10062,1.0,38,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09073742794673027,913,high_conifer-0078,high_conifer,816025428,1.2271732643723892,75,75,75,60,False
30419,730152,0.04166118835530136,0.9999013903954245,1,True,71,True,10141,1.0,58,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.06439207178779213,653,high_conifer-0079,high_conifer,563629665,1.2110453648915187,72,72,72,37,False
29930,768768,0.038932421744921744,0.9992988782051282,1,True,76,True,9984,1.0,41,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0889423076923077,888,high_conifer-0080,high_conifer,11396850,1.2546857772877618,77,77,77,59,False
30311,757875,0.039994722084776516,0.9999010390895596,1,True,74,True,10105,1.0,44,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09143988124690747,924,high_conifer-0081,high_conifer,2011790921,1.214172604908947,75,75,75,59,False
30206,745328,0.04052712362879162,0.9997021445591739,1,True,73,True,10072,1.0,47,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09025019857029389,909,high_conifer-0082,high_conifer,2035237818,1.2215711590028802,74,74,74,60,False
30236,736059,0.04107822878329047,0.9996032926708321,1,True,72,True,10083,1.0,59,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07428344738669047,749,high_conifer-0083,high_conifer,517480368,1.2181764063895228,73,73,73,49,False
30290,758175,0.03995119860190589,0.9988129389652785,1,True,74,True,10109,1.0,44,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08715006429913938,881,high_conifer-0084,high_conifer,68528458,1.2082796870357533,75,75,75,58,False
30431,751026,0.040519236351338035,0.999507340624692,1,True,73,True,10149,1.0,49,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08030347817518968,815,high_conifer-0085,high_conifer,263620652,1.210173501577287,74,74,74,44,False
30221,776006,0.03894428651324861,0.9996030958523516,1,True,76,True,10078,1.0,56,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08513593967056955,858,high_conifer-0086,high_conifer,145261942,1.2201707365495336,77,77,77,57,False
30251,756450,0.0399907462489259,0.9998017053341265,1,True,74,True,10086,1.0,47,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08913345231013285,899,high_conifer-0087,high_conifer,1784800872,1.2130107100357002,75,75,75,59,False
30362,749176,0.040527192542206374,0.9997036744369814,1,True,73,True,10124,1.0,52,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09561438166732517,968,high_conifer-0088,high_conifer,1915365261,1.2083786187135659,74,74,74,59,False
30050,781794,0.03843723538425724,0.9994013768332835,2,True,77,True,10023,0.9999001697114904,90,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09049186870198543,907,high_conifer-0089,high_conifer,329175562,1.2390935409803334,78,78,78,58,False
30416,770868,0.039456820104090455,0.9996056393571922,1,True,75,True,10143,1.0,41,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.0924775707384403,938,high_conifer-0090,high_conifer,1603610770,1.2087977118058981,76,76,76,58,False
30305,798690,0.03794338228849741,0.9992087042532146,1,True,78,True,10110,1.0,51,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08852621167161226,895,high_conifer-0091,high_conifer,384975759,1.2102553949712929,79,79,79,59,False
30386,770260,0.039449017214966374,0.9994079921065614,1,True,75,True,10135,1.0,47,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09047853971386285,917,high_conifer-0092,high_conifer,788575316,1.2054496988843912,76,76,76,58,False
30260,746660,0.040527147563817534,0.9997026759167492,1,True,73,True,10090,1.0,42,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07670961347869178,774,high_conifer-0093,high_conifer,1287164742,1.21403787052642,74,74,74,55,False
30080,742294,0.040523027264129846,0.9996012361678795,1,True,73,True,10031,1.0,45,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08902402552088526,893,high_conifer-0094,high_conifer,1546031008,1.2420464745187993,74,74,74,57,False
30311,798927,0.03793963653750593,0.999110056363097,1,True,78,True,10113,1.0,48,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.09047760308513794,915,high_conifer-0095,high_conifer,1878107680,1.2304038004750595,79,79,79,59,False
30341,789204,0.038445066167936304,0.9996046649535482,1,True,77,True,10118,1.0,40,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08845621664360545,895,high_conifer-0096,high_conifer,96174705,1.205457781293257,78,78,78,59,False
30272,777469,0.03893660068761584,0.999405764088343,2,True,76,True,10097,0.999801803587355,45,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07041695553134594,711,high_conifer-0097,high_conifer,421840232,1.2218808839560005,77,77,77,52,False
30245,766536,0.03945672479831345,0.999603410668253,1,True,75,True,10086,1.0,50,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.07426135236962125,749,high_conifer-0098,high_conifer,602387669,1.2322951795278714,76,76,76,58,False
30344,749398,0.04049116757717528,0.9988150488792338,1,True,73,True,10127,1.0,39,False,0.8,0.01,1.1,0.75,120,0.25,0.7,True,False,0.0,28.0,120,E,False,0.4,0.08669892366939863,878,high_conifer-0099,high_conifer,666415012,1.2136431043005438,74,74,74,59,False
30062,2164932,0.013885886485118239,0.9859307359307359,1,True,212,True,10164,1.0,33,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04338842975206612,441,extreme_dry_heat-0000,extreme_dry_heat,2143248506,1.2038718690749426,213,213,213,60,False
29555,1742188,0.01696430006405738,0.9726527791489782,1,True,171,True,10129,1.0,51,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.06051930101688222,613,extreme_dry_heat-0001,extreme_dry_heat,1669464176,1.2007714169711734,172,172,172,60,False
29597,2197876,0.013466182805581388,0.9785756794286847,1,True,217,True,10082,1.0,41,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04453481452092839,449,extreme_dry_heat-0002,extreme_dry_heat,688090756,1.2177174133387392,218,218,218,58,False
25703,1894680,0.01356587919859818,0.8592057761732852,1,True,189,True,9972,1.0,32,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.05304853590052146,529,extreme_dry_heat-0003,extreme_dry_heat,2086981357,1.257236227824463,190,190,190,59,False
2,30186,6.625588020936858e-05,9.938382031405287e-05,1,False,2,True,10062,1.0,1,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,9.938382031405287e-05,1,extreme_dry_heat-0004,extreme_dry_heat,1072253585,4.0,3,3,3,1,False
28988,3094944,0.009366243783409329,0.9647563897763578,1,True,308,True,10016,1.0,37,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.040435303514377,405,extreme_dry_heat-0005,extreme_dry_heat,1075333508,1.2546828107213082,309,309,309,59,False
29972,1747176,0.01715453966858519,0.9835597558574523,1,True,171,True,10158,1.0,40,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.041838944674148455,425,extreme_dry_heat-0006,extreme_dry_heat,931361182,1.2108898008207387,172,172,172,36,False
29468,2486302,0.011852140246840488,0.9758593284323465,1,True,246,True,10066,1.0,27,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.0336777270017882,339,extreme_dry_heat-0007,extreme_dry_heat,309017533,1.2187722691642064,247,247,247,59,False
29351,1675770,0.017514933433585754,0.9691926696384349,1,True,165,True,10095,1.0,48,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04477464091134225,452,extreme_dry_heat-0008,extreme_dry_heat,2006549627,1.2238348323793948,166,166,166,53,False
28889,2773524,0.010415990631413321,0.9583043088864563,1,True,275,True,10049,1.0,31,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.04965668225694099,499,extreme_dry_heat-0009,extreme_dry_heat,29927949,1.223883696780893,276,276,276,55,False
29315,2030908,0.014434430313928548,0.971951462104635,1,True,201,True,10054,1.0,28,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.047045951859956234,473,extreme_dry_heat-0010,extreme_dry_heat,374260298,1.2320916905444126,202,202,202,59,False
24701,1603226,0.015407060514238168,0.8114713708485266,1,True,157,True,10147,1.0,35,False,0.5,0.01,,,120,0.05,0.7,True,False,0.0,36.0,120,E,True,0.9,0.05134522518971125,521,extreme_dry_heat-0011,extreme_dry_heat,493182568,1.2166626184114646,158,158,158,60,False
